20;0;23;1;2;13;1;13.5;13.5;12.81;118;1;0;3;3;4;3;3;4;3;1;5;14.31;22.31;6;1;4;5;5;3;2;2;2;3;5;2;2;8;7;B&C add;308;73;1;13.26;20.81;2;10;13;-1;0;0;0;1;1;0;0;0;0.1126651;0.202826
6;0;31;1;5;13;2;11;11;10.99;93;4;0;0;0;0;4;3;2;2;1;5;12.49;12.49;5;1;1;6;1;1;4;2;1;4;2;3;3;0;3;B&C add;294;74;0;11.51;10.99;4;0;11;0;0;0;0;1;0;0;0;1;0.0213465;0.1497081
11;0;22;0;9;13;2;14.5;14.5;12.56;108;3;1;0;0;0;3;0;0;0;0;5;12.56;12.56;6;0.333333;6;5;1;1;1;1;2;1;3;2;1;0;4;B&C add;299;74;1;12.56;12.56;1;1;3;-1;0;0;0;1;0;0;1;0;0.0213465;0.1497081
2;0;21;1;4;13;2;13.5;13.5;11.62;101;2;0;0;0;0;2;0;0;0;1;5;13.12;13.12;5;0.666667;4;2;1;1;4;2;1;2;1;1;1;0;7;B&C add;290;74;0;12.07;11.62;3;0;2;0;0;0;0;1;0;1;0;0;0.0213465;0.1497081
10;0;20;1;2;13;2;20;20;19.69;104;1;0;0;0;0;10;6.5;6;6;1;6;13.19;21.19;7;0.333333;1;4;1;1;1;4;1;1;6;1;1;0;5;B&C add;298;74;0;12.28;19.69;2;0;28.5;-1;0;0;0;1;1;0;0;0;0.0213465;0.1497081
16;1;25;0;5;13;3;10.5;10.5;8.54;59;4;0;0;0;0;2;0;0;0;1;2;10.04;10.04;2;0.666667;3;1;1;2;5;1;2;1;1;3;1;0;7;B&C add;304;75;0;9.13;8.54;4;0;2;0;0;0;0;1;0;0;0;1;0.2517321;0.2514676
1;1;24;0;9;13;3;12;12;10.01;78;3;0;0;0;0;0;0;0;0;1;5;11.51;11.51;5;0.666667;2;5;1;1;3;3;1;2;3;1;1;0;5;B&C add;289;75;0;10.46;10.01;3;0;0;0;0;0;0;1;0;0;1;0;0.2517321;0.2514676
8;0;26;1;15;13;3;17;17;15.71;153;2;10;0;0;0;12;5;0;0;0;7;15.71;15.71;6;0;6;6;5;5;5;2;4;4;2;1;1;0;2;B&C add;296;75;1;15.71;15.71;1;10;17;1;0;0;0;1;0;1;0;0;0.2517321;0.2514676
18;0;27;0;1;13;3;24.5;24.5;22.56;143;1;0;0;0;0;0;0;0;0;1;6;16.06;24.06;7;0.333333;1;6;1;1;1;6;1;1;6;1;1;0;3;B&C add;306;75;0;15.01;22.56;2;0;0;-1;0;0;0;1;1;0;0;0;0.2517321;0.2514676
15;1;20;1;3;13;4;11;11;10.46;78;4;0;0;0;0;4;0;0;0;0;3;10.46;10.46;2;0;2;2;1;1;3;1;2;2;1;1;1;0;6;B&C add;303;76;0;10.46;10.46;4;0;4;1;0;0;0;1;0;0;0;1;0.1384615;0.217316
17;0;25;1;4;13;4;10.5;10.5;10.43;87;3;4;3;0;3;11.4;4;3;4;1;7;11.93;11.93;6;0.666667;1;4;4;1;1;4;1;1;6;1;1;0;7;B&C add;305;76;1;11.09;10.43;3;10;22.4;1;0;0;0;1;0;0;1;0;0.1384615;0.217316
3;0;23;1;7;13;4;12;12;11.06;96;2;0;0;0;0;0;0;0;0;1;5;12.56;12.56;5;1;1;2;2;1;2;2;1;1;4;1;1;0;9;B&C add;291;76;0;11.72;11.06;2;0;0;0;0;0;0;1;0;1;0;0;0.1384615;0.217316
4;1;24;0;5;13;4;22;22;21.3;129;1;0;1;0;0;6;1;0;0;1;6;14.8;22.8;7;1;1;7;1;1;1;6;1;1;6;3;1;0;4;B&C add;292;76;1;14.03;21.3;1;1;7;-1;0;0;0;1;1;0;0;0;0.1384615;0.217316
13;1;20;1;3;13;5;7.5;7.5;6.96;76;4;5;0;0;0;5;3;4;1;1;4;11.16;11.16;4;0.666667;3;3;1;3;4;3;3;5;3;1;1;2.7;7;B&C add;301;77;1;10.32;9.66;4;5;13;0;0;0;0;1;0;0;0;1;0.0634495;0.1730896
7;1;20;1;3;13;5;9;9;7.56;98;3;10;0;0;0;10;2;3;1;1;5;11.86;11.86;4;1;4;3;2;4;3;1;5;2;3;1;1;2.8;4;B&C add;295;77;1;11.86;10.36;3;10;16;1;0;0;0;1;0;0;1;0;0.0634495;0.1730896
19;0;21;1;2;13;5;9;9;9;100;2;9;0;0;0;9;0;0;0;0;6;12;12;7;0;1;1;1;1;1;2;1;1;2;1;1;3;6;B&C add;307;77;1;12;12;1;9;9;-1;0;0;0;1;0;1;0;0;0.0634495;0.1730896
9;0;28;1;7;13;5;19;19;18.845;99;1;0;3;2.8;2.7;0;3;2;2;1;4;12.77;20.77;5;1;1;5;1;1;1;4;1;1;4;1;1;0;5;B&C add;297;77;1;11.93;19.27;2;8.5;7;-1;0;0;0;1;1;0;0;0;0.0634495;0.1730896
9;0;20;1;3;14;1;7;7;6.68;74;4;0;0;0;0;4;2;0;2;1;5;10.18;10.18;5;1;1;4;2;1;2;1;4;1;3;1;1;2;5;B&C add;321;79;0;10.18;8.68;4;0;8;0;0;0;0;1;0;0;0;1;0.0802139;0.2031824
1;1;22;1;4;14;1;9.5;9.5;8.5;100;3;9;2;0;0;8;2;2;1;1;5;12;12;5;0.666667;2;3;1;1;1;4;1;4;4;1;1;2;4;B&C add;313;79;1;12;10.5;2;11;13;0;0;0;0;1;0;0;1;0;0.0802139;0.2031824
10;1;22;1;7;14;1;7.5;7.5;7.06;94;2;0;0;0;0;1;0;0;0;1;3;12.56;12.56;5;1;5;5;1;1;2;3;2;1;3;1;1;4;4;B&C add;322;79;0;11.58;11.06;3;0;1;-2;0;0;0;1;0;1;0;0;0.0802139;0.2031824
23;1;20;1;1;14;1;19.5;19.5;19.5;106;1;0;4;2;2;5;2;1;1;1;5;13.4;21.4;6;0.666667;1;5;4;1;1;6;1;1;5;1;1;0;4;B&C add;335;79;1;12.42;19.9;1;8;9;-1;0;0;0;1;1;0;0;0;0.0802139;0.2031824
12;1;18;0;1;14;2;12.5;12.5;10.81;83;4;0;0;0;0;2;0;0;0;0;4;10.81;10.81;4;0;3;1;1;1;3;2;1;1;2;2;1;0;4;B&C add;324;80;0;10.81;10.81;3;0;2;0;0;0;0;1;0;0;0;1;0.0677966;0.1753076
2;1;20;1;1;14;2;10.5;10.5;9.52;74;3;0;0;0;0;6;2;2;0;1;4;11.02;11.02;3;1;1;2;1;1;1;3;1;3;4;2;1;0;7;B&C add;314;80;0;10.18;9.52;4;0;10;1;0;0;0;1;0;0;1;0;0.0677966;0.1753076
6;0;22;1;5;14;2;14;14;11.86;98;2;0;0;0;0;0;0;0;0;0;4;11.86;11.86;4;0.333333;4;2;2;1;2;2;1;1;1;1;1;0;5;B&C add;318;80;0;11.86;11.86;2;0;0;0;0;0;0;1;0;1;0;0;0.0677966;0.1753076
21;1;29;0;5;14;2;22;22;19.93;99;1;0;0;0;0;0;0;0;0;0;7;11.93;19.93;7;0.666667;1;5;1;1;1;4;1;1;6;1;1;0;2;B&C add;333;80;0;11.93;19.93;1;0;0;0;0;0;0;1;1;0;0;0;0.0677966;0.1753076
20;0;23;1;4;14;3;8.5;8.5;8.16;68;4;2;0;0;0;3;2;1;1;1;4;9.76;9.76;7;0.666667;5;7;3;3;4;3;4;2;5;3;1;0;3;B&C add;332;81;1;9.76;8.26;4;2;7;-3;0;0;0;1;0;0;0;1;0.0948012;0.2020105
16;1;20;0;4;14;3;12.5;12.5;10.81;83;3;0;0;0;0;0;0;0;0;0;6;10.81;10.81;6;0.333333;1;3;1;1;3;4;1;1;3;1;1;0;5;B&C add;328;81;0;10.81;10.81;2;0;0;0;0;0;0;1;0;0;1;0;0.0948012;0.2020105
14;1;27;1;5;14;3;10.5;10.5;9.52;74;2;0;0;0;0;6;2;2;0;1;5;11.02;11.02;5;1;3;2;1;1;4;2;1;3;2;1;1;0;4;B&C add;326;81;0;10.18;9.52;3;0;10;0;0;0;0;1;0;1;0;0;0.0948012;0.2020105
7;0;21;0;3;14;3;20;20;18.14;102;1;0;0;0;0;10;0;0;0;0;5;12.14;20.14;5;0.333333;1;6;1;1;1;3;1;1;4;1;1;2;4;B&C add;319;81;0;12.14;20.14;1;0;10;0;0;0;0;1;1;0;0;0;0.0948012;0.2020105
17;0;22;1;5;14;4;8.5;8.5;7.41;63;4;10.22;2;1.37;0;10;2;1;0;0;5;9.41;9.41;1;0.333333;6;6;4;1;1;1;1;5;1;1;1;2;6;B&C add;329;82;1;9.41;9.41;4;13.59;13;4;0;0;0;1;0;0;0;1;0.1188406;0.2109023
18;1;19;0;1;14;4;10;10;9.37;91;3;3;1;0;0;5;3;1;0;0;4;11.37;11.37;5;0.333333;2;3;1;1;4;6;1;1;6;1;1;2;7;B&C add;330;82;1;11.37;11.37;2;4;9;-1;0;0;0;1;0;0;1;0;0.1188406;0.2109023
4;0;20;1;0;14;4;8.5;8.5;8.5;85;2;7;0;0;0;8;5;3;0;1;5;12;12;6;1;5;4;3;4;5;6;5;1;5;1;1;2;9;B&C add;316;82;1;10.95;10.5;3;7;16;-1;0;0;0;1;0;1;0;0;0.1188406;0.2109023
24;1;21;1;7;14;4;21;21;20.12;106;1;0;2;2;2;8;2;2;1;0;4;12.42;20.42;4;0.333333;1;6;1;1;1;6;1;1;6;4;3;0;3;B&C add;336;82;1;12.42;20.42;1;6;13;0;0;0;0;1;1;0;0;0;0.1188406;0.2109023
5;0;29;1;0;14;5;9;9;8.54;72;4;11;5;5;0;4;3;3;3;1;5;10.04;10.04;5;0.333333;1;3;1;1;1;1;2;3;1;1;1;0;7;B&C add;317;83;1;10.04;8.54;4;21;13;0;0;0;0;1;0;0;0;1;0.1344383;0.230481
3;1;20;0;2;14;5;11;11;10.46;78;3;0;0;0;0;8;5;2;2;0;4;10.46;10.46;2;0.666667;2;3;1;1;2;2;1;2;3;1;1;0;3;B&C add;315;83;0;10.46;10.46;3;0;17;2;0;0;0;1;0;0;1;0;0.1344383;0.230481
8;0;24;1;1;14;5;12;12;11.13;98;2;0;0;0;0;0;0;0;0;1;6;12.63;12.63;4;0;1;5;1;1;1;5;1;1;4;1;1;0;10;B&C add;320;83;0;11.86;11.13;2;0;0;2;0;0;0;1;0;1;0;0;0.1344383;0.230481
13;0;31;1;4;14;5;21.5;21.5;20.53;114;1;0;0;0;0;2;0;0;0;1;6;14.03;22.03;6;0.666667;1;5;1;1;1;6;1;1;6;1;1;0;7;B&C add;325;83;0;12.98;20.53;1;0;2;0;0;0;0;1;1;0;0;0;0.1344383;0.230481
15;0;25;1;1;14;6;12;12;10.52;81;4;3;0;0;0;4;1;0;0;0;6;10.67;10.67;6;0.333333;1;1;1;1;1;2;2;1;2;1;1;0;5;B&C add;327;84;1;10.67;10.67;4;3;5;0;0;0;0;1;0;0;0;1;0.0659026;0.1862379
19;1;18;0;1;14;6;12;12;10.74;82;3;0;0;0;0;5;1;0;0;0;6;10.74;10.74;6;0;1;1;1;1;1;3;1;1;2;1;1;0;8;B&C add;331;84;0;10.74;10.74;3;0;6;0;0;0;0;1;0;0;1;0;0.0659026;0.1862379
22;1;24;0;3;14;6;11;11;10.29;82;2;2;0;0;0;4;2;1;0;1;4;11.79;11.79;6;1;4;5;1;1;1;4;1;1;5;1;1;0;5;B&C add;334;84;1;10.74;10.29;2;2;7;-2;0;0;0;1;0;1;0;0;0.0659026;0.1862379
11;1;25;1;2;14;6;17.5;17.5;17.28;104;1;0;0;0;0;0;2;2;2;0;5;12.28;20.28;7;0;1;5;1;1;1;5;1;1;6;1;1;3;2;B&C add;323;84;0;12.28;20.28;1;0;6;-2;0;0;0;1;1;0;0;0;0.0659026;0.1862379
