period;Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;5;2;0;2;14;35;20;14;0;0;0;0;;4;2;77;26;13;4;1;0;0;1;4;0;;119.716;17;0;15.71429;15.71429;;;;0;0;0;0;0;;;15;1;6;1;;1;
19;5;1;0;2;14;31;14;11;0;0;0;0;;4;2;77;25;13;6;2;0;1;0;2;1;;113.916;14;3.16129;10.16129;10.16129;;;;0;0;0;0;0;;;17;1;6;1;;1;
41;5;2;0;2;13;46;20;13;0;1;0;0;;4;2;77;26;13;3;1;0;0;1;5;0;0;126.716;13;4.225;10.725;14.34783;;;;;0;0;0;0;;;7;1;6;1;;1;
40;5;1;0;3;18;24;20;18;0;1;0;0;;4;2;77;25;13;4;1;0;0;1;4;0;;126.716;2;8.1;17.1;18.33333;;;;;0;0;0;0;;;2;1;6;1;;1;
33;5;1;0;2;20;20;19;13;1;1;;0;;4;2;77;25;13;5;3;1;0;0;4;0;;119.716;;;10.94737;18.525;;;;;0;0;;0;;;6;2;6;1;;1;
23;5;2;0.2;2;14;30;18;14;0;0;13.8;1;;4;2;77;26;13;3;1;0;0;1;3;1;;114.216;19.821;0;14.4;14.4;;;;0;0;0;0;0;;;12;3;6;1;;1;
3;5;1;0;3;45;45;19;11;1;1;;0;;4;2;77;25;13;6;3;1;0;0;1;1;1;82.976;;;8.684211;13.51111;;;;;0;0;;0;;;8;1;6;1;;1;
2;5;2;0;3;13;31;20;13;0;1;0;0;;4;2;77;26;13;2;1;0;0;1;1;1;1;82.976;18;4.225;10.725;16.45161;;;;;0;0;0;0;;;7;1;6;1;;1;
10;5;2;3.941;3;15;27;15;11;0;1;11.059;1;;4;2;77;26;13;3;2;0;1;0;1;1;1;74.917;12.059;5.5;9.533334;11.66667;0.6333333;;16.559;;1;1;1;0;;1;4;2;6;1;;1;
12;5;2;0;2;20;27;20;15;0;0;0;0;;4;2;77;26;13;4;2;0;1;0;2;1;;78.916;12;7.407407;17.40741;17.40741;;;;0;0;0;0;0;;;7;1;6;1;;1;
46;5;2;0;2;15;42;20;15;0;1;0;0;;4;2;77;26;13;1;1;0;0;1;5;0;0;157.716;15;5.625;13.125;14.7619;;;;;0;0;0;0;;;5;1;6;1;;1;
5;5;2;0;2;17;36;17;12;0;0;0;0;;4;2;77;26;13;2;2;0;1;0;1;1;1;82.976;30;4.013889;12.51389;12.51389;;;;0;0;0;0;0;;;19;1;6;1;;1;
15;5;2;0;3;37;37;16;11;1;1;;0;;4;2;77;26;13;5;3;1;0;0;2;1;;105.916;;;9.28125;11.45946;;;;;0;0;;0;;;5;1;6;1;;1;
26;5;1;2;2;19;20;19;17;0;1;17;1;;4;2;77;25;13;3;2;0;1;0;3;0;;103.716;19;8.5;16.10526;18.525;0.5526316;;25.5;;1;1;1;0;;1;2;2;6;1;;1;
30;5;2;0;2;14;41;20;14;0;1;0;0;;4;2;77;26;13;1;1;0;0;1;3;0;;103.716;13;4.9;11.9;14.87805;;;;;0;0;0;0;;;6;1;6;1;;1;
50;5;1;0;3;38;38;19;11;1;1;;0;;4;2;77;25;13;4;3;1;0;0;5;0;0;157.716;;;8.684211;14.25;;;;;0;0;;0;;;8;2;6;1;;1;
36;5;2;0;2;20;42;20;15;0;0;0;0;;4;2;77;26;13;6;2;0;1;0;4;0;;122.716;15;4.761905;14.7619;14.7619;;;;0;0;0;0;0;;;22;1;6;1;;1;
4;5;1;0;2;12;50;18;12;0;1;0;0;;4;2;77;25;13;2;1;0;0;1;1;1;1;82.976;10;4;10;12.24;;;;;0;0;0;0;;;6;1;6;1;;1;
47;5;1;0;3;12;32;16;12;0;0;0;0;;4;2;77;25;13;3;1;0;0;1;5;0;0;157.716;16;0;12;12;;;;0;0;0;0;0;;;16;1;6;1;;1;
24;5;1;0;2;55;55;16;11;1;1;;0;;4;2;77;25;13;6;3;1;0;0;3;1;;114.216;;;9.28125;10.32727;;;;;0;0;;0;;;5;1;6;1;;1;
18;5;2;0;3;13;41;19;13;0;1;0;0;;4;2;77;26;13;1;1;0;0;1;2;1;;113.916;12;4.447369;10.94737;13.90244;;;;;0;0;0;0;;;6;1;6;1;;1;
29;5;2;0;2;14;55;19;14;0;0;0;0;;4;2;77;26;13;4;1;0;0;1;3;0;;103.716;20;0;12.78182;12.78182;;;;0;0;0;0;0;;;36;1;6;1;;1;
48;5;2;0;3;14;30;17;14;0;0;0;0;;4;2;77;26;13;6;1;0;0;1;5;0;0;157.716;5;0;13.31667;13.31667;;;;0;0;0;0;0;;;13;1;6;1;;1;
9;5;2;-16;2;17;25;19;17;0;1;16;0;;4;2;77;26;13;4;1;0;0;1;1;1;1;70.976;32.5;7.605263;16.10526;16.72;;;;;0;0;0;0;;;2;2;6;1;;1;
35;5;1;3;2;15;18;15;12;0;1;12;1;;4;2;77;25;13;3;2;0;1;0;4;0;;122.716;12.2;6;10.8;13.75;0.6;;18;;1;1;1;0;;1;3;2;6;1;;1;
32;5;1;11;2;29;29;18;12;0;0;18;1;;4;2;77;25;13;4;3;1;0;0;4;0;;119.716;18;9;14.58621;14.58621;0.6896552;9;;1;0;1;1;1;1;;11;1;6;1;;1;
49;5;2;0;2;13;23;19;13;0;0;0;0;;4;2;77;26;13;2;1;0;0;1;5;0;0;157.716;19;0;17.34783;17.34783;;;;0;0;0;0;0;;;4;1;6;1;;1;
20;5;2;0;3;16;38;20;16;0;0;0;0;;4;2;77;26;13;6;1;0;0;1;2;1;;113.916;15;0;15.26316;15.26316;;;;0;0;0;0;0;;;18;1;6;1;;1;
22;5;1;0.1;3;11;51;18;11;0;1;10.9;1;;4;2;77;25;13;2;1;0;0;1;3;1;;114.016;21.4;3.361111;8.861111;12.17647;;;;;0;0;0;0;;;7;2;6;1;;1;
16;5;1;0;3;13;33;18;13;0;0;0;0;;4;2;77;25;13;4;1;0;0;1;2;1;;105.916;18;0;13.90909;13.90909;;;;0;0;0;0;0;;;15;1;6;1;;1;
39;5;2;1;3;19;19;18;14;0;0;18;1;;4;2;77;26;13;2;3;1;0;0;4;0;;126.716;23;9;17.52632;17.52632;0.5263158;14;;1;0;1;1;1;1;;1;2;6;1;;1;
7;5;2;5;2;23;23;15;11;0;0;18;1;;4;2;77;26;13;2;3;1;0;0;1;1;1;87.976;18;7.5;12.3913;12.3913;0.6739131;7.5;;1;0;1;1;0;1;;8;1;6;1;;1;
42;5;2;14;2;34;34;20;11;0;0;20;1;;4;2;77;26;13;4;3;1;0;0;5;0;0;140.716;20;10;15.88235;15.88235;0.7058824;10;;1;0;1;1;1;1;;14;1;6;1;;1;
14;5;1;0;2;27;27;20;14;1;1;;0;;4;2;77;25;13;2;3;1;0;0;2;1;;105.916;;;11.9;17.40741;;;;;0;0;;0;;;6;2;6;1;;1;
1;5;2;-17.024;2;33;33;17;11;0;0;17.024;0;;4;2;77;26;13;2;3;1;0;0;1;1;1;82.976;;8.5;12.87879;12.87879;0.7424242;;;1;0;1;1;0;1;;16;2;6;1;;1;
44;5;1;17;3;33;33;16;11;0;0;16;1;;4;2;77;25;13;2;3;1;0;0;5;0;0;157.716;16;8;11.87879;11.87879;0.7575758;8;;1;0;1;1;1;1;;17;1;6;1;;1;
8;5;1;-1;3;16;26;19;16;0;1;17;1;;4;2;77;25;13;6;1;0;0;1;1;1;1;86.976;26;6.736842;14.73684;16.44231;;;;;0;0;0;0;;;3;2;6;1;;1;
7;6;2;0;3;15;23;15;11;0;0;0;0;;4;2;78;26;13;5;2;0;1;0;1;1;1;123.9;18;4.891304;12.3913;12.3913;;;;0;0;0;0;0;;;8;1;9;0;9;0;
22;6;2;17.999;3;18;44;18;11;0;1;0.001;1;;4;2;78;26;13;5;2;0;1;0;3;1;;154.699;0.001;5.5;8.861111;12.68182;0.6944444;;5.501;;1;1;0;0;;0;7;1;9;0;9;0;
3;6;2;12.9;3;19;36;19;13;0;1;6.1;1;;4;2;78;26;13;2;2;0;1;0;1;1;1;123.9;6.101;6.5;10.94737;14.51389;0.6578947;;12.6;;1;1;0;0;;0;6;2;9;0;9;0;
27;6;1;0;3;17;41;17;12;0;0;0;0;;4;2;78;25;13;2;2;0;1;0;3;0;;181.579;17.001;3.52439;12.02439;12.02439;;;;0;0;0;0;0;;;24;2;9;0;9;0;
45;6;2;0;3;31;31;17;13;1;1;;0;;4;2;78;26;13;2;3;1;0;0;5;0;0;233.068;;;11.47059;13.16129;;;;;0;0;;0;;;4;1;9;0;9;0;
42;6;2;0;3;11;34;20;11;0;0;0;0;;4;2;78;26;13;2;1;0;0;1;5;0;0;217.069;20;0;15.88235;15.88235;;;;0;0;0;0;0;;;14;1;9;0;9;0;
14;6;1;18;3;20;27;20;14;0;1;2;1;;4;2;78;25;13;5;2;0;1;0;2;1;;141.7;2.001;7;11.9;17.40741;0.65;;9;;1;1;0;0;;0;6;2;9;0;9;0;
32;6;1;0;3;12;29;18;12;0;0;0;0;;4;2;78;25;13;3;1;0;0;1;4;0;;180.479;18;0;14.58621;14.58621;;;;0;0;0;0;0;;;11;1;9;0;9;0;
49;6;2;0;3;19;23;19;13;0;0;0;0;;4;2;78;26;13;1;2;0;1;0;5;0;0;275.068;19;7.847826;17.34783;17.34783;;;;0;0;0;0;0;;;4;1;9;0;9;0;
38;6;2;18.99;3;19;36;19;12;0;1;0.01;1;;4;2;78;26;13;6;2;0;1;0;4;0;;217.069;0.01;6;9.789474;14.51389;0.6842105;;6.01;;1;1;0;0;;0;7;1;9;0;9;0;
25;6;2;18.9;3;19;37;19;14;0;1;0.1;1;;4;2;78;26;13;4;2;0;1;0;3;1;;181.579;0.1;7;12.1579;14.37838;0.6315789;;7.1;;1;1;0;0;;0;5;1;9;0;9;0;
29;6;2;0;3;19;55;19;14;0;0;0;0;;4;2;78;26;13;3;2;0;1;0;3;0;;180.579;20;3.281818;12.78182;12.78182;;;;0;0;0;0;0;;;36;1;9;0;9;0;
35;6;1;-0.2;3;12;18;15;12;0;1;0.2;0;;4;2;78;25;13;2;1;0;0;1;4;0;;180.079;12.2;4.8;10.8;13.75;;;;;0;0;0;0;;;3;2;9;0;9;0;
8;6;2;-0.2;3;15;45;19;15;0;1;0.2;0;;4;2;78;26;13;5;1;0;0;1;1;1;1;123.7;14.2;5.921052;13.42105;13.51111;;;;;0;0;0;0;;;4;2;9;0;9;0;
21;6;2;0;3;42;42;18;11;1;1;;0;;4;2;78;26;13;4;3;1;0;0;3;1;;136.7;;;8.861111;12.85714;;;;;0;0;;0;;;7;1;9;0;9;0;
15;6;1;-5;3;12;28;16;12;0;1;5;0;;4;2;78;25;13;2;1;0;0;1;2;1;;136.7;17;4.5;10.5;12.57143;;;;;0;0;0;0;;;4;2;9;0;9;0;
23;6;2;-6.02;3;30;30;18;14;0;0;6.02;0;;4;2;78;26;13;2;3;1;0;0;3;1;;148.679;19.821;9;14.4;14.4;0.7;22.801;;1;0;1;0;1;0;;12;3;9;0;9;0;
36;6;2;0;3;15;42;20;15;0;0;0;0;;4;2;78;26;13;4;1;0;0;1;4;0;;180.079;15;0;14.7619;14.7619;;;;0;0;0;0;0;;;22;1;9;0;9;0;
19;6;1;0;3;11;31;14;11;0;0;0;0;;4;2;78;25;13;3;1;0;0;1;2;1;;136.7;14;0;10.16129;10.16129;;;;0;0;0;0;0;;;17;1;9;0;9;0;
17;6;1;0;3;11;29;16;11;0;1;0;0;;4;2;78;25;13;1;1;0;0;1;2;1;;136.7;11;3.78125;9.28125;12.41379;;;;;0;0;0;0;;;5;1;9;0;9;0;
39;6;1;0;3;12;23;20;12;0;0;0;0;;4;2;78;25;13;6;1;0;0;1;4;0;;217.069;18.001;0;18.69565;18.69565;;;;0;0;0;0;0;;;3;2;9;0;9;0;
11;6;2;0;3;27;27;20;11;1;1;;0;;4;2;78;26;13;3;3;1;0;0;2;1;;123.7;;;8.525;17.40741;;;;;0;0;;0;;;9;2;9;0;9;0;
24;6;1;14;3;16;55;16;11;0;1;2;1;;4;2;78;25;13;3;2;0;1;0;3;1;;162.679;2;5.5;9.28125;10.32727;0.65625;;7.5;;1;1;0;0;;0;5;1;9;0;9;0;
10;6;1;0;3;19;19;17;14;1;1;;0;;4;2;78;25;13;5;3;1;0;0;1;1;1;123.7;;;12.76471;16.10526;;;;;0;0;;0;;;3;2;9;0;9;0;
9;6;2;0;3;25;25;19;17;1;1;;0;;4;2;78;26;13;3;3;1;0;0;1;1;1;123.7;;;16.10526;16.72;;;;;0;0;;0;;;2;2;9;0;9;0;
28;6;1;-1;3;12;31;20;12;0;1;1;0;;4;2;78;25;13;5;1;0;0;1;3;0;;180.579;13;3.6;9.6;16.45161;;;;;0;0;0;0;;;8;2;9;0;9;0;
34;6;2;0;3;20;35;20;14;0;0;0;0;;4;2;78;26;13;1;2;0;1;0;4;0;;180.279;17;5.714286;15.71429;15.71429;;;;0;0;0;0;0;;;15;1;9;0;9;0;
47;6;2;45;3;47;47;16;12;0;0;2;1;;4;2;78;26;13;2;3;1;0;0;5;0;0;278.068;2;8;10.7234;10.7234;0.8297873;8;;1;0;1;0;1;0;;31;1;9;0;9;0;
41;6;2;0;3;46;46;20;13;1;1;;0;;4;2;78;26;13;4;3;1;0;0;5;0;0;217.069;;;10.725;14.34783;;;;;0;0;;0;;;7;1;9;0;9;0;
20;6;1;0;3;16;30;16;11;0;0;0;0;;4;2;78;25;13;5;2;0;1;0;2;1;;136.7;16.001;4.266667;12.26667;12.26667;;;;0;0;0;0;0;;;14;2;9;0;9;0;
13;6;2;0;3;19;46;19;15;0;0;0;0;;4;2;78;26;13;5;2;0;1;0;2;1;;123.7;19;3.923913;13.42391;13.42391;;;;0;0;0;0;0;;;27;1;9;0;9;0;
43;6;1;15.999;3;16;37;16;11;0;1;0.001;1;;4;2;78;25;13;1;2;0;1;0;5;0;0;233.068;0.001;5.5;9.28125;11.45946;0.65625;;5.501;;1;1;0;0;;0;5;1;9;0;9;0;
48;6;1;-3;3;22;22;20;12;0;0;3;0;;4;2;78;25;13;1;3;1;0;0;5;0;0;275.068;6.001;10;19.09091;19.09091;0.5454546;13.001;;1;0;1;0;1;0;;2;3;9;0;9;0;
31;6;2;-0.1;3;15;46;20;15;0;1;0.1;0;;4;2;78;26;13;6;1;0;0;1;4;0;;180.479;15.1;5.625;13.125;14.34783;;;;;0;0;0;0;;;5;2;9;0;9;0;
6;6;2;0;3;19;38;19;12;0;0;0;0;;4;2;78;26;13;6;2;0;1;0;1;1;1;123.9;20;4.75;14.25;14.25;;;;0;0;0;0;0;;;19;1;9;0;9;0;
4;6;1;0;3;50;50;18;12;1;1;;0;;4;2;78;25;13;3;3;1;0;0;1;1;1;123.9;;;10;12.24;;;;;0;0;;0;;;6;1;9;0;9;0;
12;6;2;0;3;15;27;20;15;0;0;0;0;;4;2;78;26;13;1;1;0;0;1;2;1;;123.7;12;0;17.40741;17.40741;;;;0;0;0;0;0;;;7;1;9;0;9;0;
44;6;2;0;3;17;31;20;17;0;0;0;0;;4;2;78;26;13;1;1;0;0;1;5;0;0;233.068;21;0;16.45161;16.45161;;;;0;0;0;0;0;;;11;2;9;0;9;0;
5;6;2;0;3;12;36;17;12;0;0;0;0;;4;2;78;26;13;4;1;0;0;1;1;1;1;123.9;30;0;12.51389;12.51389;;;;0;0;0;0;0;;;19;1;9;0;9;0;
26;6;1;0;3;20;20;19;17;1;1;;0;;4;2;78;25;13;5;3;1;0;0;3;0;;181.579;;;16.10526;18.525;;;;;0;0;;0;;;2;2;9;0;9;0;
2;6;1;11;3;20;34;20;14;0;1;9;1;;4;2;78;25;13;3;2;0;1;0;1;1;1;111;9;7;11.9;15.88235;0.65;;16;;1;1;0;0;;0;6;1;9;0;9;0;
16;6;2;0;3;15;30;19;15;0;0;0;0;;4;2;78;26;13;6;1;0;0;1;2;1;;136.7;15;0;15.51667;15.51667;;;;0;0;0;0;0;;;11;1;9;0;9;0;
37;6;2;18;3;19;19;18;15;0;0;1;1;;4;2;78;26;13;3;3;1;0;0;4;0;;198.079;2.001;9;17.52632;17.52632;0.5263158;10.001;;1;0;1;0;1;0;;1;3;9;0;9;0;
18;6;1;0;3;13;28;16;13;0;1;0;0;;4;2;78;25;13;5;1;0;0;1;2;1;;136.7;13;5.28125;11.78125;12.57143;;;;;0;0;0;0;;;3;1;9;0;9;0;
1;6;2;0;3;11;33;17;11;0;0;0;0;;4;2;78;26;13;3;1;0;0;1;1;1;1;100;;0;12.87879;12.87879;;;;0;0;0;0;0;;;16;2;9;0;9;0;
46;6;2;0;3;42;42;20;15;1;1;;0;;4;2;78;26;13;3;3;1;0;0;5;0;0;233.068;;;13.125;14.7619;;;;;0;0;;0;;;5;1;9;0;9;0;
50;6;2;0;3;21;21;17;13;1;1;;0;;4;2;78;26;13;6;3;1;0;0;5;0;0;275.068;;;11.47059;15.38095;;;;;0;0;;0;;;4;2;9;0;9;0;
40;6;2;0;3;31;31;19;15;1;1;;0;;4;2;78;26;13;2;3;1;0;0;4;0;;217.069;;;13.42105;15.32258;;;;;0;0;;0;;;4;2;9;0;9;0;
30;6;2;0;3;41;41;20;14;1;1;;0;;4;2;78;26;13;3;3;1;0;0;3;0;;180.579;;;11.9;14.87805;;;;;0;0;;0;;;6;1;9;0;9;0;
33;6;1;-0.2;3;13;20;19;13;0;1;0.2;0;;4;2;78;25;13;4;1;0;0;1;4;0;;180.279;13.2;4.447369;10.94737;18.525;;;;;0;0;0;0;;;6;2;9;0;9;0;
16;7;4;18;1;33;33;17;13;0;0;15;1;;4;2;79;28;14;6;3;1;0;0;2;1;;162.3;15;8.5;12.87879;12.87879;0.7424242;8.5;;1;0;1;0;1;0;;16;1;7;0;7;1;
15;7;4;0;1;34;34;19;16;1;1;;0;;4;2;79;28;14;4;3;1;0;0;2;1;;144.3;;;14.73684;14.80882;;;;;0;0;;0;;;3;2;7;0;7;1;
42;7;4;0;1;12;41;17;12;0;0;0;0;;4;2;79;28;14;2;1;0;0;1;5;0;0;153.268;;0;12.02439;12.02439;;;;0;0;0;0;0;;;24;2;7;0;7;1;
6;7;4;0;1;11;21;14;11;0;0;0;0;;4;2;79;28;14;6;1;0;0;1;1;1;1;134.8;14;0;11.66667;11.66667;;;;0;0;0;0;0;;;7;1;7;0;7;1;
30;7;3;-14.005;1;14;23;17;14;0;1;14.005;0;;4;2;79;27;14;5;1;0;0;1;3;0;;180.283;29.005;5.764706;12.76471;14.78261;;;;;0;0;0;0;;;3;2;7;0;7;1;
24;7;4;-12;1;17;24;17;12;0;1;12;0;;4;2;79;28;14;1;2;0;1;0;3;1;;199.3;24.005;6;10.23529;14.52083;0.6470588;;18;;1;1;1;0;;1;5;2;7;0;7;1;
28;7;4;0;1;36;36;16;11;1;1;;0;;4;2;79;28;14;1;3;1;0;0;3;0;;194.288;;;9.28125;11.55556;;;;;0;0;;0;;;5;1;7;0;7;1;
34;7;3;-20;1;25;25;16;11;0;0;20;0;;4;2;79;27;14;3;3;1;0;0;4;0;;165.278;56.005;8;13.12;13.12;0.68;44.005;;1;0;1;1;0;1;;9;3;7;0;7;1;
23;7;4;27;1;45;45;18;14;0;0;18;1;;4;2;79;28;14;2;3;1;0;0;3;1;;211.3;32.005;9;12.6;12.6;0.8;23.005;;1;0;1;1;1;1;;27;2;7;0;7;1;
31;7;4;4.995;1;17;24;17;11;0;1;12.005;1;;4;2;79;28;14;2;2;0;1;0;4;0;;185.278;23.006;5.5;9.058824;14.52083;0.6764706;;17.505;;1;1;1;0;;1;6;2;7;0;7;1;
1;7;4;-3;1;14;31;19;14;0;0;3;0;;4;2;79;28;14;4;1;0;0;1;1;1;1;97;17;0;15.32258;15.32258;;;;0;0;0;0;0;;;12;2;7;0;7;1;
50;7;3;0;1;11;34;19;11;0;1;0;0;;4;2;79;27;14;4;1;0;0;1;5;0;0;140.263;11;3.184211;8.684211;14.80882;;;;;0;0;0;0;;;8;1;7;0;7;1;
9;7;3;0;1;17;23;19;17;0;1;0;0;;4;2;79;27;14;5;1;0;0;1;1;1;1;134.8;10;7.605263;16.10526;17.34783;;;;;0;0;0;0;;;2;1;7;0;7;1;
46;7;4;0;1;11;27;19;11;0;1;0;0;;4;2;79;28;14;6;1;0;0;1;5;0;0;141.263;13;3.184211;8.684211;16.18518;;;;;0;0;0;0;;;8;1;7;0;7;1;
22;7;4;7;1;18;37;18;11;0;1;11;1;;4;2;79;28;14;4;2;0;1;0;3;1;;184.3;11.5;5.5;8.861111;13.37838;0.6944444;;16.5;;1;1;1;0;;1;7;2;7;0;7;1;
41;7;3;-1.005;1;11;32;20;11;0;1;12.005;1;;4;2;79;27;14;3;1;0;0;1;5;0;0;153.268;23.005;3.025;8.525;16.25;;;;;0;0;0;0;;;9;2;7;0;7;1;
12;7;3;17;1;35;35;18;13;0;0;18;1;;4;2;79;27;14;2;3;1;0;0;2;1;;144.8;19;9;13.62857;13.62857;0.7428572;10;;1;0;1;1;1;1;;17;2;7;0;7;1;
33;7;3;0;1;27;27;16;12;1;1;;0;;4;2;79;27;14;6;3;1;0;0;4;0;;185.278;;;10.5;12.74074;;;;;0;0;;0;;;4;1;7;0;7;1;
19;7;3;14;1;30;30;16;11;0;0;16;1;;4;2;79;27;14;1;3;1;0;0;2;1;;184.3;16;8;12.26667;12.26667;0.7333333;8;;1;0;1;1;1;1;;14;1;7;0;7;1;
35;7;3;0;1;26;26;20;12;1;1;;0;;4;2;79;27;14;2;3;1;0;0;4;0;;165.278;;;9.6;17.69231;;;;;0;0;;0;;;8;2;7;0;7;1;
27;7;4;-0.007;1;20;36;20;11;0;0;20.007;1;;4;2;79;28;14;5;2;0;1;0;3;0;;194.288;40.007;5.555555;15.55556;15.55556;;;;0;0;0;0;0;;;16;2;7;0;7;1;
21;7;4;4;1;20;22;20;16;0;1;16;1;;4;2;79;28;14;2;2;0;1;0;3;1;;177.3;16;8;14.4;19.09091;0.6;;24;;1;1;1;0;;1;4;1;7;0;7;1;
40;7;3;5;1;19;26;19;13;0;1;14;1;;4;2;79;27;14;2;2;0;1;0;4;0;;154.273;14.001;6.5;10.94737;16.44231;0.6578947;;20.5;;1;1;1;0;;1;6;2;7;0;7;1;
49;7;4;0;1;19;23;19;13;0;0;0;0;;4;2;79;28;14;2;2;0;1;0;5;0;0;140.263;21;7.847826;17.34783;17.34783;;;;0;0;0;0;0;;;4;2;7;0;7;1;
18;7;3;7;1;19;26;19;12;0;1;12;1;;4;2;79;27;14;6;2;0;1;0;2;1;;170.3;12;6;9.789474;16.44231;0.6842105;;18;;1;1;1;0;;1;7;1;7;0;7;1;
39;7;4;0;1;17;30;17;11;0;0;0;0;;4;2;79;28;14;4;2;0;1;0;4;0;;149.273;18;4.816667;13.31667;13.31667;;;;0;0;0;0;0;;;13;1;7;0;7;1;
8;7;3;-1;1;15;46;20;15;0;1;1;0;;4;2;79;27;14;3;1;0;0;1;1;1;1;134.8;11;5.625;13.125;14.34783;;;;;0;0;0;0;;;5;2;7;0;7;1;
44;7;4;0;1;12;29;16;12;0;0;0;0;;4;2;79;28;14;3;1;0;0;1;5;0;0;141.263;18;0;12.41379;12.41379;;;;0;0;0;0;0;;;13;1;7;0;7;1;
26;7;4;7.995;1;19;24;19;11;0;1;11.005;1;;4;2;79;28;14;5;2;0;1;0;3;0;;194.295;11.005;5.5;8.684211;17.02083;0.7105263;;16.505;;1;1;1;0;;1;8;1;7;0;7;1;
17;7;3;1;1;11;21;15;11;0;1;10;1;;4;2;79;27;14;3;1;0;0;1;2;1;;163.3;18;4.033333;9.533334;12.85714;;;;;0;0;0;0;;;4;2;7;0;7;1;
5;7;4;21;1;41;41;19;11;0;0;20;1;;4;2;79;28;14;1;3;1;0;0;1;1;1;134.8;35;9.5;13.90244;13.90244;0.7682927;24.5;;1;0;1;1;0;1;;22;2;7;0;7;1;
13;7;4;-0.5;1;18;34;18;13;0;0;0.5;0;;4;2;79;28;14;5;2;0;1;0;2;1;;144.3;16.5;4.764706;13.76471;13.76471;;;;0;0;0;0;0;;;16;3;7;0;7;1;
37;7;4;-20.005;1;23;23;19;11;0;0;20.005;0;;4;2;79;28;14;5;3;1;0;0;4;0;;149.273;70.006;9.5;17.34783;17.34783;0.5869565;59.501;;1;0;1;1;0;1;;4;3;7;0;7;1;
10;7;4;3;1;17;32;17;14;0;1;14;1;;4;2;79;28;14;2;2;0;1;0;1;1;1;137.8;14;7;12.76471;13.01563;0.5882353;;21;;1;1;1;0;;1;3;1;7;0;7;1;
25;7;4;-13;1;16;17;16;13;0;1;13;0;;4;2;79;28;14;1;2;0;1;0;3;1;;186.3;26.001;6.5;11.78125;15.52941;0.59375;;19.5;;1;1;1;0;;1;3;2;7;0;7;1;
14;7;3;0;1;23;23;15;13;1;1;;0;;4;2;79;27;14;1;3;1;0;0;2;1;;144.3;;;12.13333;12.3913;;;;;0;0;;0;;;2;1;7;0;7;1;
11;7;4;-10;1;13;45;19;13;0;1;10;0;;4;2;79;28;14;1;1;0;0;1;2;1;;127.8;23;4.447369;10.94737;13.51111;;;;;0;0;0;0;;;6;2;7;0;7;1;
48;7;3;0;1;18;42;18;11;0;0;0;0;;4;2;79;27;14;1;2;0;1;0;5;0;0;140.263;;3.857143;12.85714;12.85714;;;;0;0;0;0;0;;;24;1;7;0;7;1;
7;7;3;1;1;20;20;19;14;0;0;19;1;;4;2;79;27;14;6;3;1;0;0;1;1;1;135.8;22;9.5;18.525;18.525;0.525;12.5;;1;0;1;1;1;1;;1;3;7;0;7;1;
43;7;4;-12.005;1;15;31;15;11;0;1;12.005;0;;4;2;79;28;14;1;2;0;1;0;5;0;0;141.263;29.005;5.5;9.533334;11.12903;0.6333333;;17.505;;1;1;1;0;;1;4;2;7;0;7;1;
36;7;4;4;1;26;26;20;15;0;0;22;1;;4;2;79;28;14;5;3;1;0;0;4;0;;169.278;22;10;17.69231;17.69231;0.6153846;10;;1;0;1;1;0;1;;6;1;7;0;7;1;
4;7;4;2.8;1;19;23;19;16;0;1;16.2;1;;4;2;79;28;14;2;2;0;1;0;1;1;1;113.8;16.2;8;14.73684;17.34783;0.5789474;;24.2;;1;1;1;0;;1;3;1;7;0;7;1;
38;7;4;0;1;19;19;18;11;1;1;;0;;4;2;79;28;14;6;3;1;0;0;4;0;;149.273;;;8.861111;17.52632;;;;;0;0;;0;;;7;2;7;0;7;1;
45;7;3;0;1;39;39;17;12;1;1;;0;;4;2;79;27;14;2;3;1;0;0;5;0;0;141.263;;;10.23529;12.20513;;;;;0;0;;0;;;5;2;7;0;7;1;
2;7;4;9;1;11;33;16;11;0;1;2;1;;4;2;79;28;14;1;1;0;0;1;1;1;1;106;2;3.78125;9.28125;11.87879;;;;;0;0;0;0;;;5;1;7;0;7;1;
29;7;3;0;1;12;27;16;12;0;0;0;0;;4;2;79;27;14;5;1;0;0;1;3;0;;194.288;17.001;0;12.74074;12.74074;;;;0;0;0;0;0;;;11;1;7;0;7;1;
20;7;4;-11;1;19;51;19;11;0;0;11;0;;4;2;79;28;14;3;2;0;1;0;2;1;;173.3;31;3.539216;13.03922;13.03922;;;;0;0;0;0;0;;;32;3;7;0;7;1;
47;7;4;-1;1;17;39;17;13;0;0;1;0;;4;2;79;28;14;3;2;0;1;0;5;0;0;140.263;21;3.705128;12.20513;12.20513;;;;0;0;0;0;0;;;22;2;7;0;7;1;
32;7;3;0;1;13;33;20;13;0;0;0;0;;4;2;79;27;14;4;1;0;0;1;4;0;;185.278;46;0;16.06061;16.06061;;;;0;0;0;0;0;;;13;2;7;0;7;1;
3;7;4;5;1;20;32;20;13;0;1;15;1;;4;2;79;28;14;4;2;0;1;0;1;1;1;111;21;6.5;10.725;16.25;0.675;;21.5;;1;1;1;0;;1;7;2;7;0;7;1;
