72;10;3;20;1040;1;0;25;1;7;0;0;12;11;2;1;1;;1;1;20;77;37;0;10;6;110;PDSH2515;8;0;1210;;;1;1;0;0;0;0;;0;1
72;11;10;10;760;1;0;25;2;7;0;0;12;11;2;1;0;;0;0;10;77;37;;10;6;111;PDSH2515;9;0;925;;;1;0;0;0;0;0;;0;0
72;12;6;10;740;1;0;25;2;7;0;0;12;11;2;1;0;;4;0;10;77;37;1.386294;10;6;112;PDSH2515;9;0;905;;;1;0;0;0;0;0.0714286;;0;1
72;13;9;10;660;1;0;25;2;7;0;0;12;11;2;1;0;;7;0;10;77;37;1.94591;10;6;113;PDSH2515;9;0;800;;;1;0;0;0;0;0.2857143;;0;0
72;14;7;10;745;1;0;25;2;7;0;0;12;11;2;1;0;;3;0;10;77;37;1.098612;10;6;114;PDSH2515;9;0;885;;;1;0;0;0;0;0.0714286;;0;1
72;15;10;10;620;1;0;25;2;7;0;0;12;11;2;1;0;;1;0;10;77;37;0;10;6;115;PDSH2515;9;0;760;;;1;0;0;0;0;0.0714286;;0;1
72;16;8;10;750;1;0;25;2;7;0;0;12;11;2;1;0;;2;0;10;77;37;0.6931472;10;6;116;PDSH2515;9;0;900;;;1;0;0;0;0;0.0952381;;0;0
72;17;9;10;750;1;0;25;2;7;0;0;12;11;2;1;0;;3;0;10;77;37;1.098612;10;6;117;PDSH2515;9;0;900;;;1;0;0;0;0;0;;0;0
72;18;6;10;675;1;0;25;2;7;0;0;12;11;2;1;0;;2;0;10;77;37;0.6931472;10;6;118;PDSH2515;9;0;840;;;1;0;0;0;0;0.1428571;;0;0
72;19;8;10;695;1;0;25;2;7;0;0;12;11;2;1;0;;3;0;10;77;37;1.098612;10;6;119;PDSH2515;9;0;845;;;1;0;0;0;0;0.0238095;;1;1
72;20;7;10;765;1;0;25;2;7;0;0;12;11;2;1;0;;3;0;10;77;37;1.098612;10;6;120;PDSH2515;9;0;915;;;1;0;0;0;0;0;;0;0
73;1;1;0;925;1;0;25;1;7;0;0;13;11;2;1;1;;5;0;15;77;38;1.609438;10;6;101;PDSH2515;8;0;1115;;;0;0;0;0;0;0.047619;;1;1
73;2;2;20;935;1;0;25;1;7;0;0;13;11;2;1;1;;4;1;20;77;38;1.386294;10;6;102;PDSH2515;8;0;1145;;;1;1;0;0;0;0.2857143;;0;1
73;3;1;15;930;1;0;25;1;7;0;0;13;11;2;1;0;;0;1;0;77;38;;10;6;103;PDSH2515;8;0;1105;;;0;0;0;0;0;0;;0;0
73;4;2;20;820;1;0;25;1;7;0;0;13;11;2;1;1;;1;1;20;77;38;0;10;6;104;PDSH2515;8;0;920;;;1;1;0;0;0;0;;1;1
73;5;4;15;920;1;0;25;1;7;0;0;13;11;2;1;0;;2;1;0;77;38;0.6931472;10;6;105;PDSH2515;8;0;1110;;;0;0;0;0;0;0.3571429;;0;0
73;6;3;15;910;1;0;25;1;7;0;0;13;11;2;1;0;;3;1;0;77;38;1.098612;10;6;106;PDSH2515;8;0;1070;;;0;0;0;0;0;0.1428571;;1;1
73;7;3;0;920;1;0;25;1;7;0;0;13;11;2;1;1;;2;0;15;77;38;0.6931472;10;6;107;PDSH2515;8;0;1125;;;0;0;0;0;0;0;;0;1
73;8;5;20;925;1;0;25;1;7;0;0;13;11;2;1;1;;9;1;20;77;38;2.197225;10;6;108;PDSH2515;8;0;1125;;;1;1;1;0;1;0.452381;;0;0
73;9;5;20;935;1;0;25;1;7;0;0;13;11;2;1;1;;3;1;20;77;38;1.098612;10;6;109;PDSH2515;8;0;1095;;;1;1;0;0;0;0;;1;1
73;10;4;0;1040;1;0;25;1;7;0;0;13;11;2;1;1;;1;0;15;77;38;0;10;6;110;PDSH2515;8;0;1210;;;0;0;0;0;0;0;;0;1
73;11;6;10;770;1;0;25;2;7;0;0;13;11;2;1;0;;1;0;10;77;38;0;10;6;111;PDSH2515;9;0;925;;;1;0;0;0;0;0;;0;0
73;12;8;10;750;1;0;25;2;7;0;0;13;11;2;1;0;;6;0;10;77;38;1.791759;10;6;112;PDSH2515;9;0;905;;;1;0;0;0;0;0.0714286;;0;1
73;13;7;10;670;1;0;25;2;7;0;0;13;11;2;1;0;;3;0;10;77;38;1.098612;10;6;113;PDSH2515;9;0;800;;;1;0;0;0;0;0.2857143;;0;0
73;14;6;10;755;1;0;25;2;7;0;0;13;11;2;1;0;;3;0;10;77;38;1.098612;10;6;114;PDSH2515;9;0;885;;;1;0;0;0;0;0.0714286;;0;1
73;15;8;10;630;1;0;25;2;7;0;0;13;11;2;1;0;;3;0;10;77;38;1.098612;10;6;115;PDSH2515;9;0;760;;;1;0;0;0;0;0.0714286;;0;1
73;16;10;10;760;1;0;25;2;7;0;0;13;11;2;1;0;;2;0;10;77;38;0.6931472;10;6;116;PDSH2515;9;0;900;;;1;0;0;0;0;0.0952381;;0;0
73;17;10;10;760;1;0;25;2;7;0;0;13;11;2;1;0;;5;0;10;77;38;1.609438;10;6;117;PDSH2515;9;0;900;;;1;0;0;0;0;0;;0;0
73;18;9;10;685;1;0;25;2;7;0;0;13;11;2;1;0;;5;0;10;77;38;1.609438;10;6;118;PDSH2515;9;0;840;;;1;0;0;0;0;0.1428571;;0;0
73;19;7;10;705;1;0;25;2;7;0;0;13;11;2;1;0;;2;0;10;77;38;0.6931472;10;6;119;PDSH2515;9;0;845;;;1;0;0;0;0;0.0238095;;1;1
73;20;9;10;775;1;0;25;2;7;0;0;13;11;2;1;0;;3;0;10;77;38;1.098612;10;6;120;PDSH2515;9;0;915;;;1;0;0;0;0;0;;0;0
74;1;5;20;945;1;0;25;1;7;0;0;14;11;2;1;1;;5;1;20;77;39;1.609438;10;6;101;PDSH2515;8;0;1115;;;1;1;0;0;0;0.047619;;1;1
74;2;2;20;955;1;0;25;1;7;0;0;14;11;2;1;1;;2;1;20;77;39;0.6931472;10;6;102;PDSH2515;8;0;1145;;;1;1;0;0;0;0.2857143;;0;1
74;3;1;15;945;1;0;25;1;7;0;0;14;11;2;1;0;;0;1;0;77;39;;10;6;103;PDSH2515;8;0;1105;;;0;0;0;0;0;0;;0;0
74;4;1;0;820;1;0;25;1;7;0;0;14;11;2;1;1;;1;0;15;77;39;0;10;6;104;PDSH2515;8;0;920;;;0;0;0;0;0;0;;1;1
74;5;4;15;935;1;0;25;1;7;0;0;14;11;2;1;0;;2;1;0;77;39;0.6931472;10;6;105;PDSH2515;8;0;1110;;;0;0;0;0;0;0.3571429;;0;0
74;6;3;20;930;1;0;25;1;7;0;0;14;11;2;1;1;;2;1;20;77;39;0.6931472;10;6;106;PDSH2515;8;0;1070;;;1;1;1;0;1;0.1428571;;1;1
74;7;3;20;940;1;0;25;1;7;0;0;14;11;2;1;1;;1;1;20;77;39;0;10;6;107;PDSH2515;8;0;1125;;;1;1;0;0;0;0;;0;1
74;8;5;20;945;1;0;25;1;7;0;0;14;11;2;1;1;;9;1;20;77;39;2.197225;10;6;108;PDSH2515;8;0;1125;;;1;1;0;0;0;0.452381;;0;0
74;9;2;20;955;1;0;25;1;7;0;0;14;11;2;1;1;;3;1;20;77;39;1.098612;10;6;109;PDSH2515;8;0;1095;;;1;1;0;0;0;0;;1;1
74;10;4;0;1040;1;0;25;1;7;0;0;14;11;2;1;1;;2;0;15;77;39;0.6931472;10;6;110;PDSH2515;8;0;1210;;;0;0;0;0;0;0;;0;1
74;11;9;10;780;1;0;25;2;7;0;0;14;11;2;1;0;;1;0;10;77;39;0;10;6;111;PDSH2515;9;0;925;;;1;0;0;0;0;0;;0;0
74;12;8;10;760;1;0;25;2;7;0;0;14;11;2;1;0;;3;0;10;77;39;1.098612;10;6;112;PDSH2515;9;0;905;;;1;0;0;0;0;0.0714286;;0;1
74;13;7;10;680;1;0;25;2;7;0;0;14;11;2;1;0;;2;0;10;77;39;0.6931472;10;6;113;PDSH2515;9;0;800;;;1;0;0;0;0;0.2857143;;0;0
74;14;9;10;765;1;0;25;2;7;0;0;14;11;2;1;0;;1;0;10;77;39;0;10;6;114;PDSH2515;9;0;885;;;1;0;0;0;0;0.0714286;;0;1
74;15;10;10;640;1;0;25;2;7;0;0;14;11;2;1;0;;2;0;10;77;39;0.6931472;10;6;115;PDSH2515;9;0;760;;;1;0;0;0;0;0.0714286;;0;1
74;16;7;10;770;1;0;25;2;7;0;0;14;11;2;1;0;;3;0;10;77;39;1.098612;10;6;116;PDSH2515;9;0;900;;;1;0;0;0;0;0.0952381;;0;0
74;17;6;10;770;1;0;25;2;7;0;0;14;11;2;1;0;;3;0;10;77;39;1.098612;10;6;117;PDSH2515;9;0;900;;;1;0;0;0;0;0;;0;0
74;18;6;10;695;1;0;25;2;7;0;0;14;11;2;1;0;;3;0;10;77;39;1.098612;10;6;118;PDSH2515;9;0;840;;;1;0;0;0;0;0.1428571;;0;0
74;19;10;10;715;1;0;25;2;7;0;0;14;11;2;1;0;;2;0;10;77;39;0.6931472;10;6;119;PDSH2515;9;0;845;;;1;0;0;0;0;0.0238095;;1;1
74;20;8;10;785;1;0;25;2;7;0;0;14;11;2;1;0;;1;0;10;77;39;0;10;6;120;PDSH2515;9;0;915;;;1;0;0;0;0;0;;0;0
75;1;5;20;965;1;0;25;1;7;0;0;15;11;2;1;1;;4;1;20;77;40;1.386294;10;6;101;PDSH2515;8;0;1115;;;1;1;0;0;0;0.047619;;1;1
75;2;2;20;975;1;0;25;1;7;0;0;15;11;2;1;1;;2;1;20;77;40;0.6931472;10;6;102;PDSH2515;8;0;1145;;;1;1;0;0;0;0.2857143;;0;1
75;3;1;15;960;1;0;25;1;7;0;0;15;11;2;1;0;;1;1;0;77;40;0;10;6;103;PDSH2515;8;0;1105;;;0;0;0;0;0;0;;0;0
75;4;4;20;840;1;0;25;1;7;0;0;15;11;2;1;1;;2;1;20;77;40;0.6931472;10;6;104;PDSH2515;8;0;920;;;1;1;0;0;0;0;;1;1
75;5;3;20;955;1;0;25;1;7;0;0;15;11;2;1;1;;3;1;20;77;40;1.098612;10;6;105;PDSH2515;8;0;1110;;;1;1;1;0;1;0.3571429;;0;0
75;6;5;20;950;1;0;25;1;7;0;0;15;11;2;1;1;;2;1;20;77;40;0.6931472;10;6;106;PDSH2515;8;0;1070;;;1;1;0;0;0;0.1428571;;1;1
75;7;2;20;960;1;0;25;1;7;0;0;15;11;2;1;1;;2;1;20;77;40;0.6931472;10;6;107;PDSH2515;8;0;1125;;;1;1;0;0;0;0;;0;1
75;8;1;0;945;1;0;25;1;7;0;0;15;11;2;1;1;;1;0;15;77;40;0;10;6;108;PDSH2515;8;0;1125;;;0;0;0;0;0;0.452381;;0;0
75;9;3;20;975;1;0;25;1;7;0;0;15;11;2;1;1;;4;1;20;77;40;1.386294;10;6;109;PDSH2515;8;0;1095;;;1;1;0;0;0;0;;1;1
75;10;4;20;1060;1;0;25;1;7;0;0;15;11;2;1;1;;1;1;20;77;40;0;10;6;110;PDSH2515;8;0;1210;;;1;1;0;0;0;0;;0;1
75;11;6;10;790;1;0;25;2;7;0;0;15;11;2;1;0;;8;0;10;77;40;2.079442;10;6;111;PDSH2515;9;0;925;;;1;0;0;0;0;0;;0;0
75;12;7;10;770;1;0;25;2;7;0;0;15;11;2;1;0;;7;0;10;77;40;1.94591;10;6;112;PDSH2515;9;0;905;;;1;0;0;0;0;0.0714286;;0;1
75;13;9;10;690;1;0;25;2;7;0;0;15;11;2;1;0;;2;0;10;77;40;0.6931472;10;6;113;PDSH2515;9;0;800;;;1;0;0;0;0;0.2857143;;0;0
75;14;8;10;775;1;0;25;2;7;0;0;15;11;2;1;0;;2;0;10;77;40;0.6931472;10;6;114;PDSH2515;9;0;885;;;1;0;0;0;0;0.0714286;;0;1
75;15;7;10;650;1;0;25;2;7;0;0;15;11;2;1;0;;3;0;10;77;40;1.098612;10;6;115;PDSH2515;9;0;760;;;1;0;0;0;0;0.0714286;;0;1
75;16;8;10;780;1;0;25;2;7;0;0;15;11;2;1;0;;3;0;10;77;40;1.098612;10;6;116;PDSH2515;9;0;900;;;1;0;0;0;0;0.0952381;;0;0
75;17;6;10;780;1;0;25;2;7;0;0;15;11;2;1;0;;1;0;10;77;40;0;10;6;117;PDSH2515;9;0;900;;;1;0;0;0;0;0;;0;0
75;18;9;10;705;1;0;25;2;7;0;0;15;11;2;1;0;;4;0;10;77;40;1.386294;10;6;118;PDSH2515;9;0;840;;;1;0;0;0;0;0.1428571;;0;0
75;19;10;10;725;1;0;25;2;7;0;0;15;11;2;1;0;;3;0;10;77;40;1.098612;10;6;119;PDSH2515;9;0;845;;;1;0;0;0;0;0.0238095;;1;1
75;20;10;10;795;1;0;25;2;7;0;0;15;11;2;1;0;;0;0;10;77;40;;10;6;120;PDSH2515;9;0;915;;;1;0;0;0;0;0;;0;0
76;1;4;20;985;1;0;25;1;7;0;0;16;11;2;1;1;;3;1;20;77;41;1.098612;10;6;101;PDSH2515;8;0;1115;;;1;1;0;0;0;0.047619;;1;1
76;2;1;20;995;1;0;25;1;7;0;0;16;11;2;1;1;;2;1;20;77;41;0.6931472;10;6;102;PDSH2515;8;0;1145;;;1;1;0;0;0;0.2857143;;0;1
76;3;5;15;975;1;0;25;1;7;0;0;16;11;2;1;0;;0;1;0;77;41;;10;6;103;PDSH2515;8;0;1105;;;0;0;0;0;0;0;;0;0
76;4;2;0;840;1;0;25;1;7;0;0;16;11;2;1;1;;2;0;15;77;41;0.6931472;10;6;104;PDSH2515;8;0;920;;;0;0;0;0;0;0;;1;1
76;5;4;20;975;1;0;25;1;7;0;0;16;11;2;1;1;;1;1;20;77;41;0;10;6;105;PDSH2515;8;0;1110;;;1;1;0;0;0;0.3571429;;0;0
76;6;3;20;970;1;0;25;1;7;0;0;16;11;2;1;1;;3;1;20;77;41;1.098612;10;6;106;PDSH2515;8;0;1070;;;1;1;0;0;0;0.1428571;;1;1
76;7;3;20;980;1;0;25;1;7;0;0;16;11;2;1;1;;2;1;20;77;41;0.6931472;10;6;107;PDSH2515;8;0;1125;;;1;1;0;0;0;0;;0;1
76;8;2;15;960;1;0;25;1;7;0;0;16;11;2;1;0;;2;1;0;77;41;0.6931472;10;6;108;PDSH2515;8;0;1125;;;0;0;1;1;0;0.452381;;0;0
76;9;1;20;995;1;0;25;1;7;0;0;16;11;2;1;1;;2;1;20;77;41;0.6931472;10;6;109;PDSH2515;8;0;1095;;;1;1;0;0;0;0;;1;1
76;10;5;0;1060;1;0;25;1;7;0;0;16;11;2;1;1;;1;0;15;77;41;0;10;6;110;PDSH2515;8;0;1210;;;0;0;0;0;0;0;;0;1
76;11;10;10;800;1;0;25;2;7;0;0;16;11;2;1;0;;2;0;10;77;41;0.6931472;10;6;111;PDSH2515;9;0;925;;;1;0;0;0;0;0;;0;0
76;12;6;10;780;1;0;25;2;7;0;0;16;11;2;1;0;;9;0;10;77;41;2.197225;10;6;112;PDSH2515;9;0;905;;;1;0;0;0;0;0.0714286;;0;1
76;13;7;10;700;1;0;25;2;7;0;0;16;11;2;1;0;;2;0;10;77;41;0.6931472;10;6;113;PDSH2515;9;0;800;;;1;0;0;0;0;0.2857143;;0;0
76;14;9;10;785;1;0;25;2;7;0;0;16;11;2;1;0;;4;0;10;77;41;1.386294;10;6;114;PDSH2515;9;0;885;;;1;0;0;0;0;0.0714286;;0;1
76;15;8;10;660;1;0;25;2;7;0;0;16;11;2;1;0;;2;0;10;77;41;0.6931472;10;6;115;PDSH2515;9;0;760;;;1;0;0;0;0;0.0714286;;0;1
76;16;8;10;790;1;0;25;2;7;0;0;16;11;2;1;0;;6;0;10;77;41;1.791759;10;6;116;PDSH2515;9;0;900;;;1;0;0;0;0;0.0952381;;0;0
76;17;6;10;790;1;0;25;2;7;0;0;16;11;2;1;0;;1;0;10;77;41;0;10;6;117;PDSH2515;9;0;900;;;1;0;0;0;0;0;;0;0
76;18;9;10;715;1;0;25;2;7;0;0;16;11;2;1;0;;2;0;10;77;41;0.6931472;10;6;118;PDSH2515;9;0;840;;;1;0;0;0;0;0.1428571;;0;0
76;19;7;10;735;1;0;25;2;7;0;0;16;11;2;1;0;;8;0;10;77;41;2.079442;10;6;119;PDSH2515;9;0;845;;;1;0;0;0;0;0.0238095;;1;1
76;20;10;10;805;1;0;25;2;7;0;0;16;11;2;1;0;;1;0;10;77;41;0;10;6;120;PDSH2515;9;0;915;;;1;0;0;0;0;0;;0;0
77;1;1;20;1005;1;0;25;1;7;0;0;17;11;2;1;1;;2;1;20;77;42;0.6931472;10;6;101;PDSH2515;8;0;1115;;;1;1;0;0;0;0.047619;;1;1
77;2;4;20;1015;1;0;25;1;7;0;0;17;11;2;1;1;;2;1;20;77;42;0.6931472;10;6;102;PDSH2515;8;0;1145;;;1;1;0;0;0;0.2857143;;0;1
77;3;5;15;990;1;0;25;1;7;0;0;17;11;2;1;0;;1;1;0;77;42;0;10;6;103;PDSH2515;8;0;1105;;;0;0;0;0;0;0;;0;0
77;4;2;20;860;1;0;25;1;7;0;0;17;11;2;1;1;;2;1;20;77;42;0.6931472;10;6;104;PDSH2515;8;0;920;;;1;1;0;0;0;0;;1;1
77;5;3;20;995;1;0;25;1;7;0;0;17;11;2;1;1;;4;1;20;77;42;1.386294;10;6;105;PDSH2515;8;0;1110;;;1;1;0;0;0;0.3571429;;0;0
77;6;4;20;990;1;0;25;1;7;0;0;17;11;2;1;1;;2;1;20;77;42;0.6931472;10;6;106;PDSH2515;8;0;1070;;;1;1;0;0;0;0.1428571;;1;1
77;7;5;0;980;1;0;25;1;7;0;0;17;11;2;1;1;;5;0;15;77;42;1.609438;10;6;107;PDSH2515;8;0;1125;;;0;0;0;0;0;0;;0;1
77;8;2;20;980;1;0;25;1;7;0;0;17;11;2;1;1;;2;1;20;77;42;0.6931472;10;6;108;PDSH2515;8;0;1125;;;1;1;1;0;1;0.452381;;0;0
77;9;3;20;1015;1;0;25;1;7;0;0;17;11;2;1;1;;4;1;20;77;42;1.386294;10;6;109;PDSH2515;8;0;1095;;;1;1;0;0;0;0;;1;1
77;10;1;20;1080;1;0;25;1;7;0;0;17;11;2;1;1;;1;1;20;77;42;0;10;6;110;PDSH2515;8;0;1210;;;1;1;0;0;0;0;;0;1
77;11;6;10;810;1;0;25;2;7;0;0;17;11;2;1;0;;3;0;10;77;42;1.098612;10;6;111;PDSH2515;9;0;925;;;1;0;0;0;0;0;;0;0
77;12;6;10;790;1;0;25;2;7;0;0;17;11;2;1;0;;3;0;10;77;42;1.098612;10;6;112;PDSH2515;9;0;905;;;1;0;0;0;0;0.0714286;;0;1
77;13;10;10;710;1;0;25;2;7;0;0;17;11;2;1;0;;5;0;10;77;42;1.609438;10;6;113;PDSH2515;9;0;800;;;1;0;0;0;0;0.2857143;;0;0
77;14;9;10;795;1;0;25;2;7;0;0;17;11;2;1;0;;1;0;10;77;42;0;10;6;114;PDSH2515;9;0;885;;;1;0;0;0;0;0.0714286;;0;1
77;15;9;10;670;1;0;25;2;7;0;0;17;11;2;1;0;;2;0;10;77;42;0.6931472;10;6;115;PDSH2515;9;0;760;;;1;0;0;0;0;0.0714286;;0;1
77;16;8;10;800;1;0;25;2;7;0;0;17;11;2;1;0;;3;0;10;77;42;1.098612;10;6;116;PDSH2515;9;0;900;;;1;0;0;0;0;0.0952381;;0;0
77;17;10;10;800;1;0;25;2;7;0;0;17;11;2;1;0;;3;0;10;77;42;1.098612;10;6;117;PDSH2515;9;0;900;;;1;0;0;0;0;0;;0;0
77;18;7;10;725;1;0;25;2;7;0;0;17;11;2;1;0;;3;0;10;77;42;1.098612;10;6;118;PDSH2515;9;0;840;;;1;0;0;0;0;0.1428571;;0;0
77;19;8;10;745;1;0;25;2;7;0;0;17;11;2;1;0;;2;0;10;77;42;0.6931472;10;6;119;PDSH2515;9;0;845;;;1;0;0;0;0;0.0238095;;1;1
77;20;7;10;815;1;0;25;2;7;0;0;17;11;2;1;0;;3;0;10;77;42;1.098612;10;6;120;PDSH2515;9;0;915;;;1;0;0;0;0;0;;0;0
78;1;2;0;1005;0;0;25;1;1;1;1;1;12;3;1;1;0.555556;7;0;25;87;1;1.94591;10;6;101;PDSH2515;8;0;1115;78;78;0;0;0;0;0;0.3;0;1;1
78;2;3;10;1025;0;0;25;1;1;1;1;1;12;3;1;0;0.222222;8;0;10;87;1;2.079442;10;6;102;PDSH2515;8;0;1145;78;78;1;0;0;0;0;0;1;0;1
78;3;2;25;1015;0;0;25;1;1;1;1;1;12;3;1;0;0;5;1;0;87;1;1.609438;10;6;103;PDSH2515;8;0;1105;78;78;0;0;0;0;0;0;0;0;0
78;4;1;0;860;0;0;25;1;1;1;1;1;12;3;1;1;0.333333;9;0;25;87;1;2.197225;10;6;104;PDSH2515;8;0;920;78;78;0;0;0;0;0;0.1;0;1;1
78;5;5;20;1015;0;0;25;1;1;1;1;1;12;3;1;1;0.666667;3;1;20;87;1;1.098612;10;6;105;PDSH2515;8;0;1110;78;78;1;1;0;0;0;0.3;0;0;0
78;6;4;0;990;0;0;25;1;1;1;1;1;12;3;1;1;0.777778;5;0;25;87;1;1.609438;10;6;106;PDSH2515;8;0;1070;78;78;0;0;0;0;0;0.1;0;1;1
78;7;1;25;1005;0;0;25;1;1;1;1;1;12;3;1;0;0.222222;9;1;0;87;1;2.197225;10;6;107;PDSH2515;8;0;1125;78;78;0;0;0;0;0;0;1;0;1
78;8;3;10;990;0;0;25;1;1;1;1;1;12;3;1;0;0.222222;8;0;10;87;1;2.079442;10;6;108;PDSH2515;8;0;1125;78;78;1;0;0;0;0;0;1;0;0
78;9;5;20;1035;0;0;25;1;1;1;1;1;12;3;1;1;0.666667;10;1;20;87;1;2.302585;10;6;109;PDSH2515;8;0;1095;78;78;1;1;0;0;0;0.1;0;1;1
78;10;4;25;1105;0;0;25;1;1;1;1;1;12;3;1;0;0;5;1;0;87;1;1.609438;10;6;110;PDSH2515;8;0;1210;78;78;0;0;0;0;0;0;1;0;1
78;11;8;25;835;0;0;25;2;1;1;1;1;12;3;1;0;0.111111;13;1;0;87;1;2.564949;10;6;111;PDSH2515;9;0;925;78;78;0;0;0;0;0;0;0;0;0
78;12;9;25;815;0;0;25;2;1;1;1;1;12;3;1;0;0;7;1;0;87;1;1.94591;10;6;112;PDSH2515;9;0;905;78;78;0;0;0;0;0;0;0;0;1
78;13;8;0;710;0;0;25;2;1;1;1;1;12;3;1;1;0.555556;10;0;25;87;1;2.302585;10;6;113;PDSH2515;9;0;800;78;78;0;0;0;0;0;0.1;1;0;0
78;14;9;0;795;0;0;25;2;1;1;1;1;12;3;1;1;0.222222;8;0;25;87;1;2.079442;10;6;114;PDSH2515;9;0;885;78;78;0;0;0;0;0;0.1;1;0;1
78;15;10;10;680;0;0;25;2;1;1;1;1;12;3;1;0;0;8;0;10;87;1;2.079442;10;6;115;PDSH2515;9;0;760;78;78;1;0;0;0;0;0.2;0;0;1
78;16;6;10;810;0;0;25;2;1;1;1;1;12;3;1;0;0;12;0;10;87;1;2.484907;10;6;116;PDSH2515;9;0;900;78;78;1;0;0;0;0;0;0;0;0
78;17;7;10;810;0;0;25;2;1;1;1;1;12;3;1;0;0;10;0;10;87;1;2.302585;10;6;117;PDSH2515;9;0;900;78;78;1;0;0;0;0;0;0;0;0
78;18;7;10;735;0;0;25;2;1;1;1;1;12;3;1;0;0.777778;15;0;10;87;1;2.70805;10;6;118;PDSH2515;9;0;840;78;78;1;0;0;0;0;0;0;0;0
78;19;10;10;755;0;0;25;2;1;1;1;1;12;3;1;0;0;13;0;10;87;1;2.564949;10;6;119;PDSH2515;9;0;845;78;78;1;0;0;0;0;0;0;1;1
78;20;6;10;825;0;0;25;2;1;1;1;1;12;3;1;0;0.111111;6;0;10;87;1;1.791759;10;6;120;PDSH2515;9;0;915;78;78;1;0;0;0;0;0;0;0;0
79;1;5;10;1015;0;0;25;1;2;1;0;1;13;3;1;0;0.222222;10;0;10;87;2;2.302585;10;6;101;PDSH2515;8;0;1115;;79;1;0;1;1;0;0.3;;1;1
79;2;2;10;1035;0;0;25;1;2;1;0;1;13;3;1;0;0;7;0;10;87;2;1.94591;10;6;102;PDSH2515;8;0;1145;;79;1;0;0;0;0;0;;0;1
79;3;2;10;1025;0;0;25;1;2;1;0;1;13;3;1;0;0;4;0;10;87;2;1.386294;10;6;103;PDSH2515;8;0;1105;;79;1;0;0;0;0;0;;0;0
79;4;4;20;880;0;0;25;1;2;1;0;1;13;3;1;1;0.333333;7;1;20;87;2;1.94591;10;6;104;PDSH2515;8;0;920;;79;1;1;0;0;0;0.1;;1;1
79;5;3;10;1025;0;0;25;1;2;1;0;1;13;3;1;0;0.555556;14;0;10;87;2;2.639057;10;6;105;PDSH2515;8;0;1110;;79;1;0;1;1;0;0.3;;0;0
79;6;4;20;1010;0;0;25;1;2;1;0;1;13;3;1;1;0.777778;11;1;20;87;2;2.397895;10;6;106;PDSH2515;8;0;1070;;79;1;1;0;0;0;0.1;;1;1
79;7;5;10;1015;0;0;25;1;2;1;0;1;13;3;1;0;0.222222;13;0;10;87;2;2.564949;10;6;107;PDSH2515;8;0;1125;;79;1;0;0;0;0;0;;0;1
79;8;1;25;1015;0;0;25;1;2;1;0;1;13;3;1;0;0.222222;12;1;0;87;2;2.484907;10;6;108;PDSH2515;8;0;1125;;79;0;0;0;0;0;0;;0;0
79;9;1;0;1035;0;0;25;1;2;1;0;1;13;3;1;1;0.666667;7;0;25;87;2;1.94591;10;6;109;PDSH2515;8;0;1095;;79;0;0;0;0;0;0.1;;1;1
79;10;3;10;1115;0;0;25;1;2;1;0;1;13;3;1;0;0.222222;7;0;10;87;2;1.94591;10;6;110;PDSH2515;8;0;1210;;79;1;0;0;0;0;0;;0;1
79;11;6;10;845;0;0;25;2;2;1;0;1;13;3;1;0;0.111111;13;0;10;87;2;2.564949;10;6;111;PDSH2515;9;0;925;;79;1;0;0;0;0;0;;0;0
79;12;7;10;825;0;0;25;2;2;1;0;1;13;3;1;0;0;13;0;10;87;2;2.564949;10;6;112;PDSH2515;9;0;905;;79;1;0;0;0;0;0;;0;1
79;13;10;10;720;0;0;25;2;2;1;0;1;13;3;1;0;0;14;0;10;87;2;2.639057;10;6;113;PDSH2515;9;0;800;;79;1;0;1;1;0;0.1;;0;0
79;14;8;10;805;0;0;25;2;2;1;0;1;13;3;1;0;0.111111;4;0;10;87;2;1.386294;10;6;114;PDSH2515;9;0;885;;79;1;0;1;1;0;0.1;;0;1
79;15;10;10;690;0;0;25;2;2;1;0;1;13;3;1;0;0;9;0;10;87;2;2.197225;10;6;115;PDSH2515;9;0;760;;79;1;0;0;0;0;0.2;;0;1
79;16;7;10;820;0;0;25;2;2;1;0;1;13;3;1;0;0;9;0;10;87;2;2.197225;10;6;116;PDSH2515;9;0;900;;79;1;0;0;0;0;0;;0;0
79;17;9;10;820;0;0;25;2;2;1;0;1;13;3;1;0;0;5;0;10;87;2;1.609438;10;6;117;PDSH2515;9;0;900;;79;1;0;0;0;0;0;;0;0
79;18;9;10;745;0;0;25;2;2;1;0;1;13;3;1;0;0.555556;11;0;10;87;2;2.397895;10;6;118;PDSH2515;9;0;840;;79;1;0;0;0;0;0;;0;0
79;19;8;10;765;0;0;25;2;2;1;0;1;13;3;1;0;0;6;0;10;87;2;1.791759;10;6;119;PDSH2515;9;0;845;;79;1;0;0;0;0;0;;1;1
79;20;6;10;835;0;0;25;2;2;1;0;1;13;3;1;0;0;6;0;10;87;2;1.791759;10;6;120;PDSH2515;9;0;915;;79;1;0;0;0;0;0;;0;0
80;1;1;25;1040;0;0;25;1;2;0;0;2;13;3;1;0;;3;1;0;87;3;1.098612;10;6;101;PDSH2515;8;0;1115;;;0;0;0;0;0;0.3;;1;1
80;2;4;25;1060;0;0;25;1;2;0;0;2;13;3;1;0;;2;1;0;87;3;0.6931472;10;6;102;PDSH2515;8;0;1145;;;0;0;0;0;0;0;;0;1
